Keyword,TEDLIUM_SampleID,TEDLIUM_SET,MSWC_AudioID
there,25481,train,there/common_voice_en_19016098.opus
how,25482,train,how/common_voice_en_676685.opus
cared,25483,train,cared/common_voice_en_20409474.opus
and,25484,train,and/common_voice_en_22097460.opus
artifacts,25485,train,artifacts/common_voice_en_22255744__2.opus
themselves,25486,train,themselves/common_voice_en_5559171.opus
aunt,25487,train,aunt/common_voice_en_21710012.opus
quite,25488,train,quite/common_voice_en_18739967.opus
nine,25489,train,nine/common_voice_en_464649.opus
demand,25490,train,demand/common_voice_en_18876170.opus
never,25491,train,never/common_voice_en_17803201.opus
europe,25492,train,europe/common_voice_en_19018152.opus
with,25493,train,with/common_voice_en_75757.opus
hem,25494,train,hem/common_voice_en_22148981.opus
again,25495,train,again/common_voice_en_652283.opus
assimilated,25496,train,assimilated/common_voice_en_18779929.opus
story,25497,train,story/common_voice_en_19667728.opus
and,25498,train,and/common_voice_en_489097.opus
anne,25499,train,anne/common_voice_en_20076830.opus
family,25500,train,family/common_voice_en_20696771.opus
these,25501,train,these/common_voice_en_19355806.opus
was,25502,train,was/common_voice_en_18739445.opus
they,25503,train,they/common_voice_en_20857525.opus
whispers,25504,train,whispers/common_voice_en_20763494.opus
and,25505,train,and/common_voice_en_18631049.opus
may,25506,train,may/common_voice_en_19838270.opus
and,25507,train,and/common_voice_en_19699134.opus
one,25508,train,one/common_voice_en_55231.opus
may,25509,train,may/common_voice_en_20975270.opus
why,25510,train,why/common_voice_en_570546.opus
art,25511,train,art/common_voice_en_40796.opus
brick,25512,train,brick/common_voice_en_20205132.opus
better,25513,train,better/common_voice_en_540274.opus
howard,25514,train,howard/common_voice_en_20008439.opus
pierce,25515,train,pierce/common_voice_en_20939223.opus
less,25516,train,less/common_voice_en_530509.opus
world,25517,train,world/common_voice_en_19569870.opus
the,25518,train,the/common_voice_en_20914646.opus
foreseen,25519,train,foreseen/common_voice_en_20516115.opus
teachers,25520,train,teachers/common_voice_en_19733909.opus
ambition,25521,train,ambition/common_voice_en_19848066.opus
witnessed,25522,train,witnessed/common_voice_en_21713610.opus
nor,25523,train,nor/common_voice_en_18890543.opus
choice,25524,train,choice/common_voice_en_22270637.opus
experience,25525,train,experience/common_voice_en_684118.opus
surprised,25526,train,surprised/common_voice_en_90714.opus
the,25527,train,the/common_voice_en_19646604__2.opus
values,25528,train,values/common_voice_en_19594795.opus
essential,25529,train,essential/common_voice_en_21887866.opus
cultural,25530,train,cultural/common_voice_en_22133467.opus
next,25531,train,next/common_voice_en_21269586.opus
out,25532,train,out/common_voice_en_678140.opus
their,25533,train,their/common_voice_en_18527256.opus
past,25534,train,past/common_voice_en_504698.opus
think,25535,train,think/common_voice_en_622354.opus
between,25536,train,between/common_voice_en_20339768.opus
dreams,25537,train,dreams/common_voice_en_516598.opus
one,25538,train,one/common_voice_en_19725276__2.opus
believe,25539,train,believe/common_voice_en_561475.opus
guy,25540,train,guy/common_voice_en_580168.opus
you,25541,train,you/common_voice_en_18075560.opus
before,25542,train,before/common_voice_en_18113849.opus
working,25543,train,working/common_voice_en_19731454.opus
years,25544,train,years/common_voice_en_677328.opus
brazil,25545,train,brazil/common_voice_en_20292259.opus
started,25546,train,started/common_voice_en_21830144.opus
got,25547,train,got/common_voice_en_18472305.opus
took,25548,train,took/common_voice_en_645001.opus
story,25549,train,story/common_voice_en_507527.opus
has,25550,train,has/common_voice_en_19676808.opus
let,25551,train,let/common_voice_en_17844578.opus
there,25552,train,there/common_voice_en_192266.opus
one,25553,train,one/common_voice_en_20712782.opus
pipes,25554,train,pipes/common_voice_en_20849344.opus
the,25555,train,the/common_voice_en_31749__2.opus
but,25556,train,but/common_voice_en_682678.opus
your,25557,train,your/common_voice_en_20009720.opus
together,25558,train,together/common_voice_en_461790.opus
everywhere,25559,train,everywhere/common_voice_en_18491210.opus
over,25560,train,over/common_voice_en_19092905.opus
little,25561,train,little/common_voice_en_171252.opus
work,25562,train,work/common_voice_en_147001.opus
already,25563,train,already/common_voice_en_17286206.opus
than,25564,train,than/common_voice_en_17666544.opus
down,25565,train,down/common_voice_en_624940.opus
that's,25566,train,that’s/common_voice_en_18542535.opus
saying,25567,train,saying/common_voice_en_537356.opus
well,25568,train,well/common_voice_en_510790.opus
yes,25569,train,yes/common_voice_en_20348231.opus
product,25570,train,product/common_voice_en_21277291.opus
happen,25571,train,happen/common_voice_en_48.opus
your,25572,train,your/common_voice_en_80228.opus
for,25573,train,for/common_voice_en_93054.opus
and,25574,train,and/common_voice_en_507866.opus
once,25575,train,once/common_voice_en_20885574.opus
lot,25576,train,lot/common_voice_en_689596.opus
life,25577,train,life/common_voice_en_20456294.opus
place,25578,train,place/common_voice_en_19663493.opus
your,25579,train,your/common_voice_en_96206.opus
dreams,25580,train,dreams/common_voice_en_591199.opus
made,25581,train,made/common_voice_en_51234.opus
right,25582,train,right/common_voice_en_95947.opus
learn,25583,train,learn/common_voice_en_15733984.opus
you,25584,train,you/common_voice_en_18066617.opus
you,25585,train,you/common_voice_en_559888.opus
are,25586,train,are/common_voice_en_21937397.opus
and,25587,train,and/common_voice_en_505402.opus
psychology,25588,train,psychology/common_voice_en_18713544.opus
are,25589,train,are/common_voice_en_16665692.opus
find,25590,train,find/common_voice_en_155737.opus
they,25591,train,they/common_voice_en_20186163.opus
here,25592,train,here/common_voice_en_18335555.opus
about,25593,train,about/common_voice_en_18402534.opus
look,25594,train,look/common_voice_en_17393897.opus
overlap,25595,train,overlap/common_voice_en_20190205.opus
biggest,25596,train,biggest/common_voice_en_183371.opus
discovered,25597,train,discovered/common_voice_en_20235278.opus
and,25598,train,and/common_voice_en_670827.opus
anything,25599,train,anything/common_voice_en_22304754.opus
other,25600,train,other/common_voice_en_19266675.opus
won't,25601,train,won’t/common_voice_en_18606858.opus
you,25602,train,you/common_voice_en_17730997.opus
they're,25603,train,they’re/common_voice_en_18643781.opus
one,25604,train,one/common_voice_en_18870396.opus
there,25605,train,there/common_voice_en_51347.opus
see,25606,train,see/common_voice_en_21946992.opus
some,25607,train,some/common_voice_en_663105.opus
that,25608,train,that/common_voice_en_687189.opus
have,25609,train,have/common_voice_en_20322785.opus
have,25610,train,have/common_voice_en_484255.opus
not,25611,train,not/common_voice_en_18547772.opus
apparently,25612,train,apparently/common_voice_en_20451290.opus
not,25613,train,not/common_voice_en_20417103.opus
one,25614,train,one/common_voice_en_20460322.opus
people,25615,train,people/common_voice_en_17278709.opus
making,25616,train,making/common_voice_en_18007733.opus
means,25617,train,means/common_voice_en_20315217.opus
when,25618,train,when/common_voice_en_661901.opus
learn,25619,train,learn/common_voice_en_17281354.opus
doesn't,25620,train,doesn’t/common_voice_en_202695.opus
all,25621,train,all/common_voice_en_17260782.opus
it's,25622,train,it’s/common_voice_en_192580.opus
just,25623,train,just/common_voice_en_119133.opus
need,25624,train,need/common_voice_en_531808.opus
you,25625,train,you/common_voice_en_583169.opus
london,25626,train,london/common_voice_en_18693003.opus
variation,25627,train,variation/common_voice_en_22257846.opus
figure,25628,train,figure/common_voice_en_21180862.opus
relative,25629,train,relative/common_voice_en_20974289.opus
identical,25630,train,identical/common_voice_en_19106674.opus
twins,25631,train,twins/common_voice_en_19520644.opus
it's,25632,train,it’s/common_voice_en_135917__2.opus
hoping,25633,train,hoping/common_voice_en_89799.opus
thing,25634,train,thing/common_voice_en_18156697.opus
better,25635,train,better/common_voice_en_518289.opus
thing,25636,train,thing/common_voice_en_18532759.opus
there,25637,train,there/common_voice_en_17486654.opus
the,25638,train,the/common_voice_en_19726558.opus
use,25639,train,use/common_voice_en_19320181.opus
involved,25640,train,involved/common_voice_en_20283985.opus
left,25641,train,left/common_voice_en_688381.opus
much,25642,train,much/common_voice_en_18493325.opus
even,25643,train,even/common_voice_en_674613.opus
that,25644,train,that/common_voice_en_19409280.opus
could,25645,train,could/common_voice_en_17281316.opus
mozart,25646,train,mozart/common_voice_en_21678073__2.opus
that,25647,train,that/common_voice_en_20231579.opus
who,25648,train,who/common_voice_en_622735.opus
but,25649,train,but/common_voice_en_2184.opus
people,25650,train,people/common_voice_en_34010.opus
mozart,25651,train,mozart/common_voice_en_22307923.opus
than,25652,train,than/common_voice_en_18309466.opus
smarter,25653,train,smarter/common_voice_en_17880281.opus
run,25654,train,run/common_voice_en_698195.opus
can,25655,train,can/common_voice_en_20724124.opus
seem,25656,train,seem/common_voice_en_20900061.opus
syphilis,25657,train,syphilis/common_voice_en_20190709.opus
that,25658,train,that/common_voice_en_678119.opus
careful,25659,train,careful/common_voice_en_557519.opus
they're,25660,train,they’re/common_voice_en_18643781.opus
the,25661,train,the/common_voice_en_31739.opus
partner,25662,train,partner/common_voice_en_20696667.opus
and,25663,train,and/common_voice_en_194325.opus
younger,25664,train,younger/common_voice_en_19819601.opus
them,25665,train,them/common_voice_en_76211.opus
sugar,25666,train,sugar/common_voice_en_672708.opus
sportsmen,25667,train,sportsmen/common_voice_en_21916310.opus
streaks,25668,train,streaks/common_voice_en_19718303.opus
guy,25669,train,guy/common_voice_en_198891.opus
analyze,25670,train,analyze/common_voice_en_19236862.opus
there,25671,train,there/common_voice_en_93807.opus
actually,25672,train,actually/common_voice_en_17282696.opus
very,25673,train,very/common_voice_en_664369.opus
take,25674,train,take/common_voice_en_18287217.opus
they're,25675,train,they’re/common_voice_en_18648814.opus
thing,25676,train,thing/common_voice_en_527101.opus
improve,25677,train,improve/common_voice_en_20582557.opus
that,25678,train,that/common_voice_en_17333321.opus
question,25679,train,question/common_voice_en_20968648.opus
wasn't,25680,train,wasn’t/common_voice_en_18418605.opus
before,25681,train,before/common_voice_en_565754.opus
damage,25682,train,damage/common_voice_en_19624959.opus
said,25683,train,said/common_voice_en_20750368.opus
which,25684,train,which/common_voice_en_19056521.opus
sitting,25685,train,sitting/common_voice_en_497940.opus
body,25686,train,body/common_voice_en_89687.opus
detecting,25687,train,detecting/common_voice_en_19474993.opus
the,25688,train,the/common_voice_en_199116.opus
away,25689,train,away/common_voice_en_623403.opus
from,25690,train,from/common_voice_en_20174106.opus
this,25691,train,this/common_voice_en_177215.opus
myth,25692,train,myth/common_voice_en_20831115.opus
the,25693,train,the/common_voice_en_75184.opus
that,25694,train,that/common_voice_en_17840354.opus
all,25695,train,all/common_voice_en_67656.opus
about,25696,train,about/common_voice_en_679334.opus
whose,25697,train,whose/common_voice_en_19532520.opus
country,25698,train,country/common_voice_en_49053.opus
meyer,25699,train,meyer/common_voice_en_20589850.opus
one,25700,train,one/common_voice_en_18967302.opus
law,25701,train,law/common_voice_en_19789465.opus
passions,25702,train,passions/common_voice_en_20481482.opus
fight,25703,train,fight/common_voice_en_22011165.opus
for,25704,train,for/common_voice_en_181734.opus
performing,25705,train,performing/common_voice_en_58144.opus
more,25706,train,more/common_voice_en_20373700.opus
technology,25707,train,technology/common_voice_en_22306090.opus
solve,25708,train,solve/common_voice_en_18855953.opus
that,25709,train,that/common_voice_en_97886__2.opus
with,25710,train,with/common_voice_en_17407000.opus
citizen,25711,train,citizen/common_voice_en_20791505.opus
fact,25712,train,fact/common_voice_en_19201203.opus
majority,25713,train,majority/common_voice_en_19746798.opus
and,25714,train,and/common_voice_en_19123681.opus
that,25715,train,that/common_voice_en_20381815.opus
altered,25716,train,altered/common_voice_en_19199319.opus
thanks,25717,train,thanks/common_voice_en_22211201.opus
morning,25718,train,morning/common_voice_en_209387.opus
arts,25719,train,arts/common_voice_en_19167462.opus
set,25720,train,set/common_voice_en_19086194.opus
aware,25721,train,aware/common_voice_en_678329.opus
cents,25722,train,cents/common_voice_en_50965.opus
this,25723,train,this/common_voice_en_79710.opus
know,25724,train,know/common_voice_en_21057044.opus
seismic,25725,train,seismic/common_voice_en_20080579.opus
the,25726,train,the/common_voice_en_20358762__2.opus
arts,25727,train,arts/common_voice_en_22175123.opus
designed,25728,train,designed/common_voice_en_21252601.opus
ticket,25729,train,ticket/common_voice_en_18744865__2.opus
who,25730,train,who/common_voice_en_21349211.opus
has,25731,train,has/common_voice_en_20623807.opus
are,25732,train,are/common_voice_en_20314181.opus
years,25733,train,years/common_voice_en_19622699.opus
for,25734,train,for/common_voice_en_20235164.opus
the,25735,train,the/common_voice_en_495814.opus
the,25736,train,the/common_voice_en_17443159.opus
discussion,25737,train,discussion/common_voice_en_481024.opus
were,25738,train,were/common_voice_en_536376__2.opus
with,25739,train,with/common_voice_en_111706.opus
someone,25740,train,someone/common_voice_en_639952.opus
lot,25741,train,lot/common_voice_en_16623968.opus
the,25742,train,the/common_voice_en_651657__2.opus
history,25743,train,history/common_voice_en_21719975.opus
the,25744,train,the/common_voice_en_149957.opus
you,25745,train,you/common_voice_en_525261.opus
movie,25746,train,movie/common_voice_en_98421.opus
brothers,25747,train,brothers/common_voice_en_21358077.opus
that,25748,train,that/common_voice_en_683646.opus
market,25749,train,market/common_voice_en_19843756.opus
when,25750,train,when/common_voice_en_17856184.opus
are,25751,train,are/common_voice_en_19676549.opus
people,25752,train,people/common_voice_en_545248.opus
perform,25753,train,perform/common_voice_en_19767791.opus
doing,25754,train,doing/common_voice_en_21636.opus
the,25755,train,the/common_voice_en_530180.opus
but,25756,train,but/common_voice_en_21312272.opus
but,25757,train,but/common_voice_en_19641162.opus
formal,25758,train,formal/common_voice_en_20524664.opus
not,25759,train,not/common_voice_en_18320327.opus
certain,25760,train,certain/common_voice_en_53688.opus
view,25761,train,view/common_voice_en_72294.opus
tended,25762,train,tended/common_voice_en_21490601.opus
rise,25763,train,rise/common_voice_en_20522965.opus
hybrid,25764,train,hybrid/common_voice_en_5737037.opus
the,25765,train,the/common_voice_en_19684409__2.opus
conviction,25766,train,conviction/common_voice_en_19762270.opus
canada,25767,train,canada/common_voice_en_20298321.opus
professional,25768,train,professional/common_voice_en_19497734.opus
with,25769,train,with/common_voice_en_17260821.opus
the,25770,train,the/common_voice_en_20244922.opus
and,25771,train,and/common_voice_en_19562666.opus
and,25772,train,and/common_voice_en_129564__2.opus
faith,25773,train,faith/common_voice_en_19569817.opus
healing,25774,train,healing/common_voice_en_19804463.opus
like,25775,train,like/common_voice_en_22066379.opus
arts,25776,train,arts/common_voice_en_21914853.opus
critical,25777,train,critical/common_voice_en_19649976.opus
local,25778,train,local/common_voice_en_19476397.opus
instruments,25779,train,instruments/common_voice_en_19510799.opus
especially,25780,train,especially/common_voice_en_21106686.opus
been,25781,train,been/common_voice_en_19751998.opus
and,25782,train,and/common_voice_en_19239109.opus
change,25783,train,change/common_voice_en_18336242.opus
especially,25784,train,especially/common_voice_en_497188.opus
all,25785,train,all/common_voice_en_18423847.opus
arts,25786,train,arts/common_voice_en_19633827.opus
sensation,25787,train,sensation/common_voice_en_75669.opus
live,25788,train,live/common_voice_en_137960.opus
context,25789,train,context/common_voice_en_19267545.opus
hear,25790,train,hear/common_voice_en_18603495.opus
hostility,25791,train,hostility/common_voice_en_20409481.opus
whatever,25792,train,whatever/common_voice_en_565612.opus
being,25793,train,being/common_voice_en_492130.opus
now,25794,train,now/common_voice_en_41500.opus
together,25795,train,together/common_voice_en_93043.opus
common,25796,train,common/common_voice_en_19783.opus
human,25797,train,human/common_voice_en_617056.opus
promote,25798,train,promote/common_voice_en_20498721.opus
all,25799,train,all/common_voice_en_80342.opus
your,25800,train,your/common_voice_en_17868657.opus
the,25801,test,the/common_voice_en_567770.opus
century,25802,test,century/common_voice_en_21497818.opus
there,25803,test,there/common_voice_en_129101.opus
know,25804,test,know/common_voice_en_128730.opus
been,25805,test,been/common_voice_en_18518311.opus
explain,25806,test,explain/common_voice_en_19231371.opus
ground,25807,test,ground/common_voice_en_681003.opus
it's,25808,test,it’s/common_voice_en_19244459.opus
burned,25809,test,burned/common_voice_en_52532.opus
that,25810,test,that/common_voice_en_111772.opus
time,25811,test,time/common_voice_en_645870.opus
this,25812,test,this/common_voice_en_18169022.opus
ultimately,25813,test,ultimately/common_voice_en_22282055.opus
and,25814,test,and/common_voice_en_20546684.opus
pack,25815,test,pack/common_voice_en_509576.opus
went,25816,test,went/common_voice_en_215086.opus
thinking,25817,test,thinking/common_voice_en_59862.opus
vineyard,25818,test,vineyard/common_voice_en_19993733.opus
learning,25819,test,learning/common_voice_en_21494086.opus
taught,25820,test,taught/common_voice_en_18889378.opus
was,25821,test,was/common_voice_en_17877147.opus
whose,25822,test,whose/common_voice_en_22462709.opus
orthopedic,25823,test,orthopedic/common_voice_en_20179397.opus
would,25824,test,would/common_voice_en_691622.opus
feet,25825,test,feet/common_voice_en_612092.opus
required,25826,test,required/common_voice_en_19449497.opus
and,25827,test,and/common_voice_en_19433659.opus
man,25828,test,man/common_voice_en_18300207.opus
the,25829,test,the/common_voice_en_19978818__2.opus
economy,25830,test,economy/common_voice_en_18698263.opus
summoned,25831,test,summoned/common_voice_en_22265223.opus
stealing,25832,test,stealing/common_voice_en_497813.opus
thief,25833,test,thief/common_voice_en_678538.opus
money,25834,test,money/common_voice_en_33292.opus
the,25835,test,the/common_voice_en_19755690.opus
that,25836,test,that/common_voice_en_486840.opus
maybe,25837,test,maybe/common_voice_en_146451.opus
because,25838,test,because/common_voice_en_551513.opus
arrests,25839,test,arrests/common_voice_en_19084208.opus
the,25840,test,the/common_voice_en_86705.opus
then,25841,test,then/common_voice_en_91377.opus
handcrafted,25842,test,handcrafted/common_voice_en_19223148.opus
come,25843,test,come/common_voice_en_17489437.opus
you,25844,test,you/common_voice_en_585092.opus
brutal,25845,test,brutal/common_voice_en_20610194.opus
brutal,25846,test,brutal/common_voice_en_20485053.opus
midway,25847,test,midway/common_voice_en_21222373.opus
the,25848,test,the/common_voice_en_18994065.opus
from,25849,test,from/common_voice_en_19037071.opus
not,25850,test,not/common_voice_en_18403857__2.opus
resumed,25851,test,resumed/common_voice_en_22168620.opus
the,25852,test,the/common_voice_en_19720837__2.opus
money,25853,test,money/common_voice_en_583280.opus
and,25854,test,and/common_voice_en_18052368.opus
have,25855,test,have/common_voice_en_661773.opus
college,25856,test,college/common_voice_en_19495224.opus
began,25857,test,began/common_voice_en_592119.opus
achieved,25858,test,achieved/common_voice_en_688797.opus
all,25859,test,all/common_voice_en_11842.opus
called,25860,test,called/common_voice_en_103180.opus
where,25861,test,where/common_voice_en_15904205.opus
don't,25862,test,don’t/common_voice_en_554243.opus
and,25863,test,and/common_voice_en_18042.opus
told,25864,test,told/common_voice_en_120102.opus
time,25865,test,time/common_voice_en_17286155.opus
visited,25866,test,visited/common_voice_en_22035028.opus
bring,25867,test,bring/common_voice_en_697286.opus
good,25868,test,good/common_voice_en_18561619.opus
got,25869,test,got/common_voice_en_497865.opus
the,25870,test,the/common_voice_en_609131__2.opus
them,25871,test,them/common_voice_en_681974__2.opus
there,25872,test,there/common_voice_en_679964.opus
seed,25873,test,seed/common_voice_en_19638630.opus
store,25874,test,store/common_voice_en_18780042.opus
the,25875,test,the/common_voice_en_2994422.opus
asked,25876,test,asked/common_voice_en_21475477.opus
this,25877,test,this/common_voice_en_18097031.opus
other,25878,test,other/common_voice_en_138641.opus
you,25879,test,you/common_voice_en_195295.opus
months,25880,test,months/common_voice_en_20585437.opus
plant,25881,test,plant/common_voice_en_21324789.opus
black,25882,test,black/common_voice_en_18984059.opus
plant,25883,test,plant/common_voice_en_18698351.opus
other,25884,test,other/common_voice_en_600554.opus
any,25885,test,any/common_voice_en_17400475.opus
was,25886,test,was/common_voice_en_19723613.opus
semester,25887,test,semester/common_voice_en_22000992.opus
known,25888,test,known/common_voice_en_18810696.opus
one,25889,test,one/common_voice_en_19336525.opus
that,25890,test,that/common_voice_en_108416.opus
was,25891,test,was/common_voice_en_19114947.opus
than,25892,test,than/common_voice_en_17286553.opus
college,25893,test,college/common_voice_en_18148757.opus
europe,25894,test,europe/common_voice_en_20015583.opus
seventh,25895,test,seventh/common_voice_en_22248825.opus
the,25896,test,the/common_voice_en_103110__2.opus
the,25897,test,the/common_voice_en_221237__2.opus
opened,25898,test,opened/common_voice_en_21596278.opus
voice,25899,test,voice/common_voice_en_562945.opus
look,25900,test,look/common_voice_en_639932.opus
was,25901,test,was/common_voice_en_20882987.opus
visited,25902,test,visited/common_voice_en_18843218.opus
favor,25903,test,favor/common_voice_en_104406.opus
music,25904,test,music/common_voice_en_19615127.opus
house,25905,test,house/common_voice_en_76168.opus
last,25906,test,last/common_voice_en_20283736.opus
knew,25907,test,knew/common_voice_en_156625.opus
and,25908,test,and/common_voice_en_557217.opus
the,25909,test,the/common_voice_en_211380.opus
imagining,25910,test,imagining/common_voice_en_634785.opus
her,25911,test,her/common_voice_en_18558424.opus
play,25912,test,play/common_voice_en_18476585.opus
clearly,25913,test,clearly/common_voice_en_20653532.opus
was,25914,test,was/common_voice_en_18756503__2.opus
whenever,25915,test,whenever/common_voice_en_675654.opus
there,25916,test,there/common_voice_en_20059242.opus
after,25917,test,after/common_voice_en_18974835.opus
death,25918,test,death/common_voice_en_20318055.opus
paid,25919,test,paid/common_voice_en_19616191.opus
death,25920,test,death/common_voice_en_21575942.opus
came,25921,test,came/common_voice_en_75093.opus
with,25922,test,with/common_voice_en_546352.opus
had,25923,test,had/common_voice_en_101435.opus
would,25924,test,would/common_voice_en_131542.opus
until,25925,test,until/common_voice_en_21208415.opus
dead,25926,test,dead/common_voice_en_68805.opus
end,25927,test,end/common_voice_en_202321.opus
hungarian,25928,test,hungarian/common_voice_en_18483737.opus
actually,25929,test,actually/common_voice_en_24808.opus
many,25930,test,many/common_voice_en_19347861.opus
prodigious,25931,test,prodigious/common_voice_en_20382316.opus
painting,25932,test,painting/common_voice_en_18838808.opus
codex,25933,test,codex/common_voice_en_19657720.opus
saw,25934,test,saw/common_voice_en_638691.opus
every,25935,test,every/common_voice_en_21493957.opus
but,25936,test,but/common_voice_en_504195.opus
what,25937,test,what/common_voice_en_17562350.opus
had,25938,test,had/common_voice_en_19533809.opus
with,25939,test,with/common_voice_en_540371.opus
dazzling,25940,test,dazzling/common_voice_en_18753108.opus
that,25941,test,that/common_voice_en_145005.opus
could,25942,test,could/common_voice_en_18404234.opus
got,25943,test,got/common_voice_en_485000.opus
about,25944,test,about/common_voice_en_591494__2.opus
harry,25945,test,harry/common_voice_en_18646009.opus
first,25946,test,first/common_voice_en_21081741.opus
not,25947,test,not/common_voice_en_8603469.opus
you,25948,test,you/common_voice_en_285817__2.opus
his,25949,test,his/common_voice_en_19453624.opus
did,25950,test,did/common_voice_en_19842089.opus
were,25951,test,were/common_voice_en_19909622.opus
that,25952,test,that/common_voice_en_586441.opus
the,25953,test,the/common_voice_en_18279755.opus
anything,25954,test,anything/common_voice_en_91535.opus
each,25955,test,each/common_voice_en_21389165.opus
what,25956,test,what/common_voice_en_17274362.opus
this,25957,test,this/common_voice_en_21386077.opus
for,25958,test,for/common_voice_en_19196480.opus
our,25959,test,our/common_voice_en_649244.opus
hungarians,25960,test,hungarians/common_voice_en_20934397.opus
the,25961,train,the/common_voice_en_20244995__2.opus
science,25962,train,science/common_voice_en_20504156.opus
the,25963,train,the/common_voice_en_687473.opus
coffee,25964,train,coffee/common_voice_en_537989.opus
that,25965,train,that/common_voice_en_17255292.opus
make,25966,train,make/common_voice_en_514773.opus
nasty,25967,train,nasty/common_voice_en_53748.opus
activity,25968,train,activity/common_voice_en_18814082.opus
position,25969,train,position/common_voice_en_20301801.opus
session,25970,train,session/common_voice_en_20765781.opus
will,25971,train,will/common_voice_en_670196.opus
weakest,25972,train,weakest/common_voice_en_16047363.opus
care,25973,train,care/common_voice_en_145655.opus
also,25974,train,also/common_voice_en_20132315.opus
again,25975,train,again/common_voice_en_61068.opus
every,25976,train,every/common_voice_en_22172805.opus
prime,25977,train,prime/common_voice_en_21595126.opus
belongs,25978,train,belongs/common_voice_en_18993336.opus
sixty,25979,train,sixty/common_voice_en_64182.opus
idiot,25980,train,idiot/common_voice_en_17869455.opus
contain,25981,train,contain/common_voice_en_679568.opus
dark,25982,train,dark/common_voice_en_18770358.opus
the,25983,train,the/common_voice_en_18721683.opus
science,25984,train,science/common_voice_en_20026278.opus
absolutely,25985,train,absolutely/common_voice_en_318920.opus
another,25986,train,another/common_voice_en_548869.opus
two,25987,train,two/common_voice_en_19898665.opus
nobody,25988,train,nobody/common_voice_en_3458742.opus
eat,25989,train,eat/common_voice_en_533226.opus
you,25990,train,you/common_voice_en_120686.opus
fruit,25991,train,fruit/common_voice_en_19476384.opus
they're,25992,train,they’re/common_voice_en_18633944.opus
fascinating,25993,train,fascinating/common_voice_en_18501118.opus
while,25994,train,while/common_voice_en_20478085.opus
one,25995,train,one/common_voice_en_477438.opus
fish,25996,train,fish/common_voice_en_586022.opus
children,25997,train,children/common_voice_en_595070.opus
design,25998,train,design/common_voice_en_22398028.opus
need,25999,train,need/common_voice_en_541772.opus
give,26000,train,give/common_voice_en_667939.opus
and,26001,train,and/common_voice_en_17259039.opus
exam,26002,train,exam/common_voice_en_18752192.opus
spot,26003,train,spot/common_voice_en_579558.opus
professors,26004,train,professors/common_voice_en_21738064.opus
technical,26005,train,technical/common_voice_en_19367675.opus
pill,26006,train,pill/common_voice_en_17274736.opus
about,26007,train,about/common_voice_en_16720.opus
than,26008,train,than/common_voice_en_19809542.opus
saltwater,26009,train,saltwater/common_voice_en_20301025.opus
because,26010,train,because/common_voice_en_18042586.opus
but,26011,train,but/common_voice_en_18353084.opus
the,26012,train,the/common_voice_en_19716113__2.opus
and,26013,train,and/common_voice_en_21451050__2.opus
find,26014,train,find/common_voice_en_1371012.opus
same,26015,train,same/common_voice_en_19748307.opus
and,26016,train,and/common_voice_en_503362.opus
alternative,26017,train,alternative/common_voice_en_19478635.opus
and,26018,train,and/common_voice_en_19781680.opus
rig,26019,train,rig/common_voice_en_17884403.opus
competing,26020,train,competing/common_voice_en_671760.opus
this,26021,train,this/common_voice_en_20570879.opus
old,26022,train,old/common_voice_en_648823.opus
gave,26023,train,gave/common_voice_en_18515886.opus
copyright,26024,train,copyright/common_voice_en_17416568.opus
again,26025,train,again/common_voice_en_18440238.opus
trials,26026,train,trials/common_voice_en_559256.opus
but,26027,train,but/common_voice_en_39793.opus
big,26028,train,big/common_voice_en_576689.opus
sponsored,26029,train,sponsored/common_voice_en_18799812.opus
want,26030,train,want/common_voice_en_638444.opus
strange,26031,train,strange/common_voice_en_568462.opus
treatment,26032,train,treatment/common_voice_en_20055019.opus
i'll,26033,train,i’ll/common_voice_en_18536912.opus
those,26034,train,those/common_voice_en_19979323.opus
error,26035,train,error/common_voice_en_17959320.opus
trials,26036,train,trials/common_voice_en_17411080.opus
bias,26037,train,bias/common_voice_en_19547509.opus
trials,26038,train,trials/common_voice_en_17416605.opus
these,26039,train,these/common_voice_en_20661822.opus
doctors,26040,train,doctors/common_voice_en_81402.opus
convince,26041,train,convince/common_voice_en_553159.opus
data,26042,train,data/common_voice_en_20159994.opus
produce,26043,train,produce/common_voice_en_21373686.opus
the,26044,train,the/common_voice_en_17960529.opus
years,26045,train,years/common_voice_en_21108425.opus
dollars,26046,train,dollars/common_voice_en_18910473.opus
rate,26047,train,rate/common_voice_en_19561601.opus
dollars,26048,train,dollars/common_voice_en_624284.opus
get,26049,train,get/common_voice_en_17675177.opus
about,26050,train,about/common_voice_en_159881.opus
the,26051,train,the/common_voice_en_19738571.opus
problem,26052,train,problem/common_voice_en_670827.opus
medicine,26053,train,medicine/common_voice_en_19840742.opus
it's,26054,train,it’s/common_voice_en_27530.opus
from,26055,train,from/common_voice_en_68998.opus
kind,26056,train,kind/common_voice_en_48249.opus
think,26057,train,think/common_voice_en_18530127.opus
are,26058,train,are/common_voice_en_19067665.opus
all,26059,train,all/common_voice_en_203055.opus
problems,26060,train,problems/common_voice_en_17846236.opus
much,26061,train,much/common_voice_en_666190.opus
here,26062,train,here/common_voice_en_626428.opus
most,26063,train,most/common_voice_en_21144918.opus
